Previous State,New State
"[141.27, 345.09, 0.38979629647426056, 27.69, 4.97, 2171.16, -0.81]","[136.05, 342.98, 0.4555986733958234, 28.64, 5.65, 2176.84, -1.01]"
"[136.05, 342.98, 0.4555986733958234, 28.64, 5.65, 2176.84, -1.01]","[130.81, 340.43, 0.5120897529341477, 29.66, 5.54, 2182.8, -1.14]"
"[130.81, 340.43, 0.5120897529341477, 29.66, 5.54, 2182.8, -1.14]","[125.59, 337.41, 0.5943858000010622, 30.63, 5.37, 2188.9, -1.29]"
"[125.59, 337.41, 0.5943858000010622, 30.63, 5.37, 2188.9, -1.29]","[120.48, 333.86, 0.6815532115631169, 31.57, 5.23, 2195.21, -1.51]"
"[120.48, 333.86, 0.6815532115631169, 31.57, 5.23, 2195.21, -1.51]","[115.53, 329.78, 0.7342087874533589, 32.65, 5.68, 2201.73, -1.72]"
"[115.53, 329.78, 0.7342087874533589, 32.65, 5.68, 2201.73, -1.72]","[110.56, 325.38, 0.7342087874533589, 33.67, 5.0, 2208.55, -1.6]"
"[110.56, 325.38, 0.7342087874533589, 33.67, 5.0, 2208.55, -1.6]","[105.48, 320.83, 0.7342087874533589, 34.61, 4.28, 2215.42, -1.05]"
"[105.48, 320.83, 0.7342087874533589, 34.61, 4.28, 2215.42, -1.05]","[100.44, 315.96, 0.8330703583416478, 35.37, 3.89, 2222.44, -0.33]"
"[100.44, 315.96, 0.8330703583416478, 35.37, 3.89, 2222.44, -0.33]","[95.66, 310.65, 0.8946658172342352, 36.11, 4.0, 2229.57, 0.08]"
"[95.66, 310.65, 0.8946658172342352, 36.11, 4.0, 2229.57, 0.08]","[91.05, 304.97, 0.9108089974073983, 37.05, 4.45, 2236.89, 0.14]"
"[91.05, 304.97, 0.9108089974073983, 37.05, 4.45, 2236.89, 0.14]","[86.35, 299.13, 0.8788411516685797, 37.79, -1.24, 2244.38, 0.12]"
"[86.35, 299.13, 0.8788411516685797, 37.79, -1.24, 2244.38, 0.12]","[81.54, 293.29, 0.8788411516685797, 38.22, 4.14, 2251.95, 0.14]"
"[81.54, 293.29, 0.8788411516685797, 38.22, 4.14, 2251.95, 0.14]","[76.61, 287.34, 0.8788411516685797, 39.06, 4.2, 2259.68, 0.2]"
"[76.61, 287.34, 0.8788411516685797, 39.06, 4.2, 2259.68, 0.2]","[71.57, 281.26, 0.8788411516685797, 39.88, 3.82, 2267.57, 0.33]"
"[71.57, 281.26, 0.8788411516685797, 39.88, 3.82, 2267.57, 0.33]","[66.42, 275.06, 0.8788411516685797, 40.67, 4.06, 2275.63, 0.46]"
"[66.42, 275.06, 0.8788411516685797, 40.67, 4.06, 2275.63, 0.46]","[61.18, 268.74, 0.8788411516685797, 41.44, 3.55, 2283.84, 0.6]"
"[61.18, 268.74, 0.8788411516685797, 41.44, 3.55, 2283.84, 0.6]","[55.92, 262.24, 0.9108089974073983, 42.15, 3.81, 2292.19, 0.62]"
"[55.92, 262.24, 0.9108089974073983, 42.15, 3.81, 2292.19, 0.62]","[50.73, 255.51, 0.9272952180016123, 42.9, 3.62, 2300.7, 0.5]"
"[50.73, 255.51, 0.9272952180016123, 42.9, 3.62, 2300.7, 0.5]","[45.53, 248.6, 0.9272952180016123, 43.63, 3.58, 2309.35, 0.29]"
"[45.53, 248.6, 0.9272952180016123, 43.63, 3.58, 2309.35, 0.29]","[40.25, 241.56, 0.9272952180016123, 44.33, 3.37, 2318.14, 0.06]"
"[40.25, 241.56, 0.9272952180016123, 44.33, 3.37, 2318.14, 0.06]","[34.89, 234.42, 0.9272952180016123, 45.0, 3.59, 2327.07, -0.16]"
"[34.89, 234.42, 0.9272952180016123, 45.0, 3.59, 2327.07, -0.16]","[29.45, 227.17, 0.9272952180016123, 45.65, 3.4, 2336.13, -0.4]"
"[29.45, 227.17, 0.9272952180016123, 45.65, 3.4, 2336.13, -0.4]","[23.93, 219.82, 0.9272952180016123, 46.28, 3.09, 2345.32, -0.63]"
"[23.93, 219.82, 0.9272952180016123, 46.28, 3.09, 2345.32, -0.63]","[18.39, 212.42, 0.9272952180016123, 46.35, 3.02, 2354.56, -0.87]"
"[18.39, 212.42, 0.9272952180016123, 46.35, 3.02, 2354.56, -0.87]","[12.79, 204.96, 0.9272952180016123, 46.97, 3.12, 2363.89, -1.11]"
"[12.79, 204.96, 0.9272952180016123, 46.97, 3.12, 2363.89, -1.11]","[7.11, 197.4, 0.9272952180016123, 47.57, 2.88, 2373.34, -1.35]"
"[7.11, 197.4, 0.9272952180016123, 47.57, 2.88, 2373.34, -1.35]","[1.36, 189.76, 0.9272952180016123, 48.15, 2.74, 2382.91, -1.59]"
"[1.36, 189.76, 0.9272952180016123, 48.15, 2.74, 2382.91, -1.59]","[-4.45, 182.01, 0.9272952180016123, 48.71, 2.7, 2392.59, -1.84]"
"[-4.45, 182.01, 0.9272952180016123, 48.71, 2.7, 2392.59, -1.84]","[-10.34, 174.18, 0.9272952180016123, 49.25, 2.64, 2402.39, -2.08]"
"[-10.34, 174.18, 0.9272952180016123, 49.25, 2.64, 2402.39, -2.08]","[-16.29, 166.27, 0.9272952180016123, 49.78, 2.52, 2412.29, -2.33]"
"[-16.29, 166.27, 0.9272952180016123, 49.78, 2.52, 2412.29, -2.33]","[-22.3, 158.27, 0.9272952180016123, 50.28, 2.84, 2422.29, -2.59]"
"[-22.3, 158.27, 0.9272952180016123, 50.28, 2.84, 2422.29, -2.59]","[-28.36, 150.19, 0.9272952180016123, 50.77, 2.27, 2432.39, -2.85]"
"[-28.36, 150.19, 0.9272952180016123, 50.77, 2.27, 2432.39, -2.85]","[-34.5, 142.04, 0.9272952180016123, 51.26, 2.25, 2442.59, -3.12]"
"[-34.5, 142.04, 0.9272952180016123, 51.26, 2.25, 2442.59, -3.12]","[-40.7, 133.83, 0.9272952180016123, 51.73, 2.35, 2452.88, -3.39]"
"[-40.7, 133.83, 0.9272952180016123, 51.73, 2.35, 2452.88, -3.39]","[-46.97, 125.54, 0.9272952180016123, 52.18, 2.2, 2463.27, -3.64]"
"[-46.97, 125.54, 0.9272952180016123, 52.18, 2.2, 2463.27, -3.64]","[-53.3, 117.19, 0.9272952180016123, 52.56, -0.88, 2473.74, -3.91]"
"[-53.3, 117.19, 0.9272952180016123, 52.56, -0.88, 2473.74, -3.91]","[-59.55, 108.96, 0.9272952180016123, 50.2, -17.03, 2484.07, -4.18]"
"[-59.55, 108.96, 0.9272952180016123, 50.2, -17.03, 2484.07, -4.18]","[-65.39, 101.27, 0.9108089974073983, 46.26, -20.14, 2493.73, -4.41]"
"[-65.39, 101.27, 0.9108089974073983, 46.26, -20.14, 2493.73, -4.41]","[-70.77, 94.22, 0.9108089974073983, 42.59, -17.48, 2502.62, -4.59]"
"[-70.77, 94.22, 0.9108089974073983, 42.59, -17.48, 2502.62, -4.59]","[-75.75, 87.79, 0.8946658172342352, 38.73, -18.35, 2510.76, -4.68]"
"[-75.75, 87.79, 0.8946658172342352, 38.73, -18.35, 2510.76, -4.68]","[-80.39, 82.03, 0.8633131150155536, 35.42, -14.78, 2518.15, -4.61]"
"[-80.39, 82.03, 0.8633131150155536, 35.42, -14.78, 2518.15, -4.61]","[-84.91, 76.98, 0.7614890527476331, 32.32, -13.37, 2524.84, -4.23]"
"[-84.91, 76.98, 0.7614890527476331, 32.32, -13.37, 2524.84, -4.23]","[-89.42, 72.65, 0.6560605909249226, 30.45, -4.51, 2530.9, -3.63]"
"[-89.42, 72.65, 0.6560605909249226, 30.45, -4.51, 2530.9, -3.63]","[-94.18, 68.98, 0.5235987755982989, 29.62, -2.87, 2536.64, -2.81]"
"[-94.18, 68.98, 0.5235987755982989, 29.62, -2.87, 2536.64, -2.81]","[-99.2, 65.96, 0.41151684606748806, 28.84, -1.49, 2542.2, -1.85]"
"[-99.2, 65.96, 0.41151684606748806, 28.84, -1.49, 2542.2, -1.85]","[-104.4, 63.59, 0.29422683774898245, 28.15, -2.92, 2547.55, -0.92]"
"[-104.4, 63.59, 0.29422683774898245, 28.15, -2.92, 2547.55, -0.92]","[-109.69, 61.9, 0.17082966912910452, 27.38, -2.36, 2553.02, -0.02]"
"[-109.69, 61.9, 0.17082966912910452, 27.38, -2.36, 2553.02, -0.02]","[-115.07, 60.85, 0.1001674211615598, 27.66, 6.38, 2558.49, 0.87]"
"[-115.07, 60.85, 0.1001674211615598, 27.66, 6.38, 2558.49, 0.87]","[-120.7, 60.29, 0.06003605844527842, 28.93, 6.92, 2564.26, 1.56]"
"[-120.7, 60.29, 0.06003605844527842, 28.93, 6.92, 2564.26, 1.56]","[-126.61, 60.05, 0.010000166674167114, 30.17, 5.24, 2570.38, 1.79]"
"[-126.61, 60.05, 0.010000166674167114, 30.17, 5.24, 2570.38, 1.79]","[-132.66, 60.21, 6.172962257191839, 30.11, -2.63, 2576.63, 1.58]"
"[-132.66, 60.21, 6.172962257191839, 30.11, -2.63, 2576.63, 1.58]","[-138.56, 60.96, 6.051107624316873, 29.35, -3.53, 2582.86, 1.09]"
"[-138.56, 60.96, 6.051107624316873, 29.35, -3.53, 2582.86, 1.09]","[-144.17, 62.35, 5.904176286483636, 28.34, -5.04, 2588.69, 0.47]"
"[-144.17, 62.35, 5.904176286483636, 28.34, -5.04, 2588.69, 0.47]","[-149.35, 64.39, 5.759586531581287, 27.24, -3.77, 2594.24, -0.14]"
"[-149.35, 64.39, 5.759586531581287, 27.24, -3.77, 2594.24, -0.14]","[-154.04, 66.98, 5.614442603977214, 26.16, -1.81, 2599.54, -0.61]"
"[-154.04, 66.98, 5.614442603977214, 26.16, -1.81, 2599.54, -0.61]","[-158.23, 70.11, 5.464863356548026, 26.05, 3.14, 2604.7, -0.86]"
"[-158.23, 70.11, 5.464863356548026, 26.05, 3.14, 2604.7, -0.86]","[-162.02, 73.77, 5.33903319202543, 26.35, 3.54, 2609.88, -0.98]"
"[-162.02, 73.77, 5.33903319202543, 26.35, 3.54, 2609.88, -0.98]","[-165.38, 77.92, 5.247915634699077, 26.89, 4.43, 2615.12, -1.0]"
"[-165.38, 77.92, 5.247915634699077, 26.89, 4.43, 2615.12, -1.0]","[-168.3, 82.54, 5.185840137656756, 27.77, 5.64, 2620.5, -0.93]"
"[-168.3, 82.54, 5.185840137656756, 27.77, 5.64, 2620.5, -0.93]","[-170.82, 87.62, 5.115104821965351, 28.93, 6.04, 2626.1, -0.78]"
"[-170.82, 87.62, 5.115104821965351, 28.93, 6.04, 2626.1, -0.78]","[-173.07, 93.09, 5.088772462702417, 30.22, 6.32, 2631.96, -0.65]"
"[-173.07, 93.09, 5.088772462702417, 30.22, 6.32, 2631.96, -0.65]","[-175.16, 98.88, 4.996183089593018, 31.3, 5.65, 2638.05, -0.72]"
"[-175.16, 98.88, 4.996183089593018, 31.3, 5.65, 2638.05, -0.72]","[-176.97, 104.98, 4.957954497899982, 32.41, 5.47, 2644.38, -0.73]"
"[-176.97, 104.98, 4.957954497899982, 32.41, 5.47, 2644.38, -0.73]","[-178.68, 111.35, 4.957954497899982, 33.48, 4.91, 2650.93, -0.98]"
"[-178.68, 111.35, 4.957954497899982, 33.48, 4.91, 2650.93, -0.98]","[-180.43, 117.92, 4.957954497899982, 34.49, 4.66, 2657.65, -1.5]"
"[-180.43, 117.92, 4.957954497899982, 34.49, 4.66, 2657.65, -1.5]","[-182.08, 124.71, 4.912723822707809, 35.36, 4.23, 2664.57, -2.12]"
"[-182.08, 124.71, 4.912723822707809, 35.36, 4.23, 2664.57, -2.12]","[-183.45, 131.74, 4.853928453709116, 36.24, 4.97, 2671.67, -2.61]"
"[-183.45, 131.74, 4.853928453709116, 36.24, 4.97, 2671.67, -2.61]","[-184.63, 138.99, 4.853928453709116, 37.2, 4.72, 2679.0, -2.95]"
"[-184.63, 138.99, 4.853928453709116, 37.2, 4.72, 2679.0, -2.95]","[-185.76, 146.42, 4.853928453709116, 37.84, -1.13, 2686.52, -3.2]"
"[-185.76, 146.42, 4.853928453709116, 37.84, -1.13, 2686.52, -3.2]","[-186.88, 153.94, 4.853928453709116, 38.38, 4.2, 2694.13, -3.42]"
"[-186.88, 153.94, 4.853928453709116, 38.38, 4.2, 2694.13, -3.42]","[-187.81, 161.64, 4.71238898038469, 39.19, 4.34, 2701.88, -3.41]"
"[-187.81, 161.64, 4.71238898038469, 39.19, 4.34, 2701.88, -3.41]","[-188.5, 169.53, 4.71238898038469, 40.02, 4.0, 2709.8, -3.14]"
"[-188.5, 169.53, 4.71238898038469, 40.02, 4.0, 2709.8, -3.14]","[-189.12, 177.59, 4.71238898038469, 40.79, 4.44, 2717.88, -2.79]"
"[-189.12, 177.59, 4.71238898038469, 40.79, 4.44, 2717.88, -2.79]","[-189.92, 185.78, 4.853928453709116, 41.52, 3.84, 2726.11, -2.59]"
"[-189.92, 185.78, 4.853928453709116, 41.52, 3.84, 2726.11, -2.59]","[-191.0, 194.09, 4.853928453709116, 42.25, 3.91, 2734.49, -2.65]"
"[-191.0, 194.09, 4.853928453709116, 42.25, 3.91, 2734.49, -2.65]","[-192.18, 202.53, 4.853928453709116, 42.95, 3.34, 2743.01, -2.78]"
"[-192.18, 202.53, 4.853928453709116, 42.95, 3.34, 2743.01, -2.78]","[-193.23, 211.12, 4.853928453709116, 43.61, 3.08, 2751.67, -2.76]"
"[-193.23, 211.12, 4.853928453709116, 43.61, 3.08, 2751.67, -2.76]","[-194.15, 219.86, 4.853928453709116, 44.26, 3.21, 2760.46, -2.59]"
"[-194.15, 219.86, 4.853928453709116, 44.26, 3.21, 2760.46, -2.59]","[-195.04, 228.73, 4.853928453709116, 44.88, 2.85, 2769.36, -2.41]"
"[-195.04, 228.73, 4.853928453709116, 44.88, 2.85, 2769.36, -2.41]","[-195.95, 237.72, 4.853928453709116, 45.48, 3.17, 2778.4, -2.23]"
"[-195.95, 237.72, 4.853928453709116, 45.48, 3.17, 2778.4, -2.23]","[-196.87, 246.83, 4.853928453709116, 46.05, 2.98, 2787.54, -2.08]"
"[-196.87, 246.83, 4.853928453709116, 46.05, 2.98, 2787.54, -2.08]","[-197.81, 256.02, 4.853928453709116, 46.08, -1.95, 2796.77, -1.97]"
"[-197.81, 256.02, 4.853928453709116, 46.08, -1.95, 2796.77, -1.97]","[-198.75, 265.23, 4.853928453709116, 46.61, 2.68, 2806.04, -1.86]"
"[-198.75, 265.23, 4.853928453709116, 46.61, 2.68, 2806.04, -1.86]","[-199.72, 274.54, 4.853928453709116, 46.73, -7.3, 2815.41, -1.75]"
"[-199.72, 274.54, 4.853928453709116, 46.73, -7.3, 2815.41, -1.75]","[-200.66, 283.53, 4.853928453709116, 43.28, -18.96, 2824.45, -1.64]"
"[-200.66, 283.53, 4.853928453709116, 43.28, -18.96, 2824.45, -1.64]","[-201.54, 291.74, 4.853928453709116, 39.36, -20.3, 2832.72, -1.56]"
"[-201.54, 291.74, 4.853928453709116, 39.36, -20.3, 2832.72, -1.56]","[-202.34, 299.16, 4.853928453709116, 35.49, -19.17, 2840.2, -1.5]"
"[-202.34, 299.16, 4.853928453709116, 35.49, -19.17, 2840.2, -1.5]","[-203.07, 305.82, 4.853928453709116, 31.6, -18.65, 2846.9, -1.48]"
"[-203.07, 305.82, 4.853928453709116, 31.6, -18.65, 2846.9, -1.48]","[-203.61, 311.76, 4.71238898038469, 28.51, -9.64, 2852.82, -1.46]"
"[-203.61, 311.76, 4.71238898038469, 28.51, -9.64, 2852.82, -1.46]","[-203.65, 317.3, 4.71238898038469, 27.41, -0.84, 2858.33, -1.15]"
"[-203.65, 317.3, 4.71238898038469, 27.41, -0.84, 2858.33, -1.15]","[-203.15, 322.79, 4.570849507060263, 28.05, 6.9, 2863.79, -0.54]"
"[-203.15, 322.79, 4.570849507060263, 28.05, 6.9, 2863.79, -0.54]","[-202.28, 328.43, 4.570849507060263, 29.19, 5.61, 2869.47, 0.15]"
"[-202.28, 328.43, 4.570849507060263, 29.19, 5.61, 2869.47, 0.15]","[-201.21, 334.25, 4.51205413806157, 30.14, 4.39, 2875.41, 0.63]"
"[-201.21, 334.25, 4.51205413806157, 30.14, 4.39, 2875.41, 0.63]","[-199.69, 340.15, 4.3642229591117285, 30.82, 2.85, 2881.56, 1.05]"
"[-199.69, 340.15, 4.3642229591117285, 30.82, 2.85, 2881.56, 1.05]","[-197.62, 345.99, 4.261362168588427, 31.27, 3.4, 2887.96, 1.25]"
"[-197.62, 345.99, 4.261362168588427, 31.27, 3.4, 2887.96, 1.25]","[-195.04, 351.74, 4.1967949741386, 31.79, 3.79, 2894.38, 1.3]"
"[-195.04, 351.74, 4.1967949741386, 31.79, 3.79, 2894.38, 1.3]","[-191.95, 357.38, 4.138875875961593, 32.44, 3.42, 2900.91, 1.25]"
"[-191.95, 357.38, 4.138875875961593, 32.44, 3.42, 2900.91, 1.25]","[-188.34, 362.85, 4.052401650997192, 33.21, 5.17, 2907.63, 1.05]"
"[-188.34, 362.85, 4.052401650997192, 33.21, 5.17, 2907.63, 1.05]","[-184.24, 368.16, 3.974663011931441, 33.88, 4.31, 2914.38, 0.75]"
"[-184.24, 368.16, 3.974663011931441, 33.88, 4.31, 2914.38, 0.75]","[-179.62, 373.22, 3.903081706337426, 34.63, 5.3, 2921.27, 0.51]"
"[-179.62, 373.22, 3.903081706337426, 34.63, 5.3, 2921.27, 0.51]","[-174.54, 378.05, 3.8491770903151488, 35.52, 4.62, 2928.32, 0.16]"
"[-174.54, 378.05, 3.8491770903151488, 35.52, 4.62, 2928.32, 0.16]","[-169.1, 382.76, 3.8360909192163493, 36.4, 3.78, 2935.49, -0.37]"
"[-169.1, 382.76, 3.8360909192163493, 36.4, 3.78, 2935.49, -0.37]","[-163.33, 387.3, 3.7359784535908553, 36.99, 0.02, 2942.74, -1.04]"
"[-163.33, 387.3, 3.7359784535908553, 36.99, 0.02, 2942.74, -1.04]","[-157.21, 391.39, 3.6195878521087455, 36.83, 1.92, 2950.04, -1.61]"
"[-157.21, 391.39, 3.6195878521087455, 36.83, 1.92, 2950.04, -1.61]","[-150.73, 394.98, 3.5098605470264332, 36.93, 2.11, 2957.33, -1.95]"
"[-150.73, 394.98, 3.5098605470264332, 36.93, 2.11, 2957.33, -1.95]","[-143.96, 398.02, 3.4358194913387754, 37.08, 2.91, 2964.73, -1.94]"
"[-143.96, 398.02, 3.4358194913387754, 37.08, 2.91, 2964.73, -1.94]","[-136.92, 400.57, 3.4567856860305177, 37.88, 4.67, 2972.2, -1.47]"
"[-136.92, 400.57, 3.4567856860305177, 37.88, 4.67, 2972.2, -1.47]","[-129.7, 403.11, 3.5206016742857438, 38.63, 4.39, 2979.84, -0.86]"
"[-129.7, 403.11, 3.5206016742857438, 38.63, 4.39, 2979.84, -0.86]","[-122.43, 405.95, 3.531388950064054, 39.44, 4.35, 2987.64, -0.49]"
"[-122.43, 405.95, 3.531388950064054, 39.44, 4.35, 2987.64, -0.49]","[-115.05, 408.94, 3.5206016742857438, 40.21, 3.17, 2995.59, -0.29]"
"[-115.05, 408.94, 3.5206016742857438, 40.21, 3.17, 2995.59, -0.29]","[-107.47, 411.82, 3.4462853076051907, 40.81, 3.59, 3003.69, -0.12]"
"[-107.47, 411.82, 3.4462853076051907, 40.81, 3.59, 3003.69, -0.12]","[-99.65, 414.31, 3.353167613347889, 41.15, 2.29, 3011.88, 0.36]"
"[-99.65, 414.31, 3.353167613347889, 41.15, 2.29, 3011.88, 0.36]","[-91.62, 416.3, 3.3022833065417037, 41.52, 2.71, 3020.12, 1.27]"
"[-91.62, 416.3, 3.3022833065417037, 41.52, 2.71, 3020.12, 1.27]","[-83.38, 417.82, 3.2719616332929387, 42.19, 3.52, 3028.46, 2.46]"
"[-83.38, 417.82, 3.2719616332929387, 42.19, 3.52, 3028.46, 2.46]","[-74.95, 419.02, 3.2719616332929387, 42.93, 3.63, 3036.86, 3.9]"
"[-74.95, 419.02, 3.2719616332929387, 42.93, 3.63, 3036.86, 3.9]","[-66.37, 420.15, 3.2719616332929387, 43.61, 3.23, 3045.51, 5.37]"
"[-66.37, 420.15, 3.2719616332929387, 43.61, 3.23, 3045.51, 5.37]","[-57.65, 421.18, 3.2317145986043885, 44.26, 3.39, 3054.67, 6.51]"
"[-57.65, 421.18, 3.2317145986043885, 44.26, 3.39, 3054.67, 6.51]","[-48.77, 421.99, 3.211649946677843, 44.89, 3.07, 3064.25, 7.13]"
"[-48.77, 421.99, 3.211649946677843, 44.89, 3.07, 3064.25, 7.13]","[-39.74, 422.5, 3.1615939871631835, 45.48, 2.85, 3073.98, 7.22]"
"[-39.74, 422.5, 3.1615939871631835, 45.48, 2.85, 3073.98, 7.22]","[-30.6, 422.63, 3.1015819792358044, 45.84, -1.64, 3083.72, 6.87]"
"[-30.6, 422.63, 3.1015819792358044, 45.84, -1.64, 3083.72, 6.87]","[-21.45, 422.29, 3.0414252324282334, 45.89, 2.44, 3093.28, 6.3]"
"[-21.45, 422.29, 3.0414252324282334, 45.89, 2.44, 3093.28, 6.3]","[-12.26, 421.46, 2.9707629844606886, 46.33, 3.01, 3102.86, 5.67]"
"[-12.26, 421.46, 2.9707629844606886, 46.33, 3.01, 3102.86, 5.67]","[-3.05, 420.03, 2.9300176938316973, 46.85, 3.49, 3112.38, 5.14]"
"[-3.05, 420.03, 2.9300176938316973, 46.85, 3.49, 3112.38, 5.14]","[6.18, 418.13, 2.9095149707270798, 47.18, -5.71, 3121.86, 4.75]"
"[6.18, 418.13, 2.9095149707270798, 47.18, -5.71, 3121.86, 4.75]","[15.14, 416.08, 2.9095149707270798, 44.2, -21.47, 3131.06, 4.47]"
"[15.14, 416.08, 2.9095149707270798, 44.2, -21.47, 3131.06, 4.47]","[23.4, 414.15, 2.9095149707270798, 40.56, -19.97, 3139.54, 4.27]"
"[23.4, 414.15, 2.9095149707270798, 40.56, -19.97, 3139.54, 4.27]","[30.95, 412.5, 2.9707629844606886, 36.82, -17.02, 3147.3, 3.95]"
"[30.95, 412.5, 2.9707629844606886, 36.82, -17.02, 3147.3, 3.95]","[37.86, 411.32, 3.021302771195005, 33.36, -16.81, 3154.28, 3.3]"
"[37.86, 411.32, 3.021302771195005, 33.36, -16.81, 3154.28, 3.3]","[44.2, 410.59, 3.0815565951445145, 30.54, -11.08, 3160.58, 2.37]"
"[44.2, 410.59, 3.0815565951445145, 30.54, -11.08, 3160.58, 2.37]","[50.16, 410.37, 3.191613510395563, 29.45, -2.9, 3166.39, 1.1]"
"[50.16, 410.37, 3.191613510395563, 29.45, -2.9, 3166.39, 1.1]","[55.97, 410.73, 3.3022833065417037, 28.77, -1.33, 3171.98, -0.38]"
"[55.97, 410.73, 3.3022833065417037, 28.77, -1.33, 3171.98, -0.38]","[61.6, 411.68, 3.414985685057266, 28.19, -2.53, 3177.74, -1.72]"
"[61.6, 411.68, 3.414985685057266, 28.19, -2.53, 3177.74, -1.72]","[66.98, 413.15, 3.4778962287437736, 27.57, -2.98, 3183.49, -2.82]"
"[66.98, 413.15, 3.4778962287437736, 27.57, -2.98, 3183.49, -2.82]","[72.09, 415.06, 3.575037973659679, 26.93, -3.2, 3189.25, -3.74]"
"[72.09, 415.06, 3.575037973659679, 26.93, -3.2, 3189.25, -3.74]","[76.83, 417.46, 3.712029762989715, 26.18, -2.68, 3195.02, -4.48]"
"[76.83, 417.46, 3.712029762989715, 26.18, -2.68, 3195.02, -4.48]","[81.12, 420.34, 3.8360909192163493, 25.59, 0.25, 3200.79, -5.08]"
"[81.12, 420.34, 3.8360909192163493, 25.59, 0.25, 3200.79, -5.08]","[85.1, 423.68, 3.8758014410431523, 26.57, 6.23, 3207.46, -5.32]"
"[85.1, 423.68, 3.8758014410431523, 26.57, 6.23, 3207.46, -5.32]","[89.14, 427.31, 3.8758014410431523, 27.77, 6.06, 3213.49, -4.74]"
"[89.14, 427.31, 3.8758014410431523, 27.77, 6.06, 3213.49, -4.74]","[93.24, 431.2, 3.945394972522823, 28.75, 4.82, 3219.46, -3.46]"
"[93.24, 431.2, 3.945394972522823, 28.75, 4.82, 3219.46, -3.46]","[97.18, 435.5, 4.068887871591405, 29.44, 3.32, 3225.32, -1.86]"
"[97.18, 435.5, 4.068887871591405, 29.44, 3.32, 3225.32, -1.86]","[100.76, 440.25, 4.1967949741386, 29.84, 2.89, 3231.16, -0.32]"
"[100.76, 440.25, 4.1967949741386, 29.84, 2.89, 3231.16, -0.32]","[103.84, 445.42, 4.309673138804028, 30.16, 3.08, 3237.04, 0.93]"
"[103.84, 445.42, 4.309673138804028, 30.16, 3.08, 3237.04, 0.93]","[106.42, 450.95, 4.394828551093168, 30.78, 5.02, 3243.1, 1.72]"
"[106.42, 450.95, 4.394828551093168, 30.78, 5.02, 3243.1, 1.72]","[108.56, 456.84, 4.394828551093168, 31.93, 5.98, 3249.38, 1.92]"
"[108.56, 456.84, 4.394828551093168, 31.93, 5.98, 3249.38, 1.92]","[110.57, 463.02, 4.394828551093168, 33.03, 5.33, 3255.9, 1.82]"
"[110.57, 463.02, 4.394828551093168, 33.03, 5.33, 3255.9, 1.82]","[112.63, 469.41, 4.394828551093168, 34.06, 5.01, 3262.65, 1.62]"
"[112.63, 469.41, 4.394828551093168, 34.06, 5.01, 3262.65, 1.62]","[114.84, 475.95, 4.336005498066962, 34.94, 3.42, 3269.57, 1.36]"
"[114.84, 475.95, 4.336005498066962, 34.94, 3.42, 3269.57, 1.36]","[117.47, 482.51, 4.261362168588427, 35.7, 4.33, 3276.67, 1.28]"
"[117.47, 482.51, 4.261362168588427, 35.7, 4.33, 3276.67, 1.28]","[120.63, 488.99, 4.1967949741386, 36.39, 2.77, 3283.98, 1.4]"
"[120.63, 488.99, 4.1967949741386, 36.39, 2.77, 3283.98, 1.4]","[124.31, 495.26, 4.1030036723538945, 35.98, -3.69, 3291.31, 1.64]"
"[124.31, 495.26, 4.1030036723538945, 35.98, -3.69, 3291.31, 1.64]","[128.4, 501.06, 3.989654732571274, 34.99, -2.7, 3298.58, 1.98]"
"[128.4, 501.06, 3.989654732571274, 34.99, -2.7, 3298.58, 1.98]","[132.92, 506.37, 3.889355288249714, 34.79, 2.45, 3305.65, 2.44]"
"[132.92, 506.37, 3.889355288249714, 34.79, 2.45, 3305.65, 2.44]","[137.92, 511.29, 3.82314586515291, 35.24, 3.91, 3312.89, 3.06]"
"[137.92, 511.29, 3.82314586515291, 35.24, 3.91, 3312.89, 3.06]","[143.38, 515.89, 3.7976532445147155, 36.16, 4.9, 3320.15, 3.73]"
"[143.38, 515.89, 3.7976532445147155, 36.16, 4.9, 3320.15, 3.73]","[149.16, 520.38, 3.7850937623830774, 37.04, 3.54, 3327.84, 4.26]"
"[149.16, 520.38, 3.7850937623830774, 37.04, 3.54, 3327.84, 4.26]","[155.25, 524.68, 3.676777443865393, 37.23, -1.05, 3335.53, 4.52]"
"[155.25, 524.68, 3.676777443865393, 37.23, -1.05, 3335.53, 4.52]","[161.67, 528.54, 3.5971913269856164, 37.76, 4.19, 3343.48, 4.72]"
"[161.67, 528.54, 3.5971913269856164, 37.76, 4.19, 3343.48, 4.72]","[168.5, 531.93, 3.531388950064054, 38.48, 4.45, 3351.32, 4.99]"
"[168.5, 531.93, 3.531388950064054, 38.48, 4.45, 3351.32, 4.99]","[175.68, 534.93, 3.499163757235303, 39.27, 3.53, 3359.6, 5.13]"
"[175.68, 534.93, 3.499163757235303, 39.27, 3.53, 3359.6, 5.13]","[183.14, 537.59, 3.425386762798121, 39.9, 3.24, 3368.05, 5.07]"
"[183.14, 537.59, 3.425386762798121, 39.9, 3.24, 3368.05, 5.07]","[190.87, 539.78, 3.3327548001208527, 40.39, 2.51, 3376.37, 4.79]"
"[190.87, 539.78, 3.3327548001208527, 40.39, 2.51, 3376.37, 4.79]","[198.77, 541.37, 3.25181570357754, 39.99, -3.31, 3384.88, 4.39]"
