Previous State,New State
"[4.004905768605346, 57.02, 1792.27, 0.22]","[4.004905768605346, 57.29, 1803.7, 0.55]"
"[4.004905768605346, 57.29, 1803.7, 0.55]","[4.004905768605346, 57.56, 1815.18, 0.88]"
"[4.004905768605346, 57.56, 1815.18, 0.88]","[4.004905768605346, 57.82, 1826.71, 1.21]"
"[4.004905768605346, 57.82, 1826.71, 1.21]","[4.020433805258373, 58.07, 1838.29, 1.56]"
"[4.020433805258373, 58.07, 1838.29, 1.56]","[4.036258470824029, 58.3, 1849.93, 1.8]"
"[4.036258470824029, 58.3, 1849.93, 1.8]","[4.036258470824029, 58.53, 1861.61, 1.89]"
"[4.036258470824029, 58.53, 1861.61, 1.89]","[4.036258470824029, 58.77, 1873.34, 1.88]"
"[4.036258470824029, 58.77, 1873.34, 1.88]","[4.036258470824029, 59.0, 1885.12, 1.84]"
"[4.036258470824029, 59.0, 1885.12, 1.84]","[4.036258470824029, 59.21, 1896.94, 1.8]"
"[4.036258470824029, 59.21, 1896.94, 1.8]","[4.036258470824029, 59.42, 1908.8, 1.75]"
"[4.036258470824029, 59.42, 1908.8, 1.75]","[4.036258470824029, 59.63, 1920.71, 1.7]"
"[4.036258470824029, 59.63, 1920.71, 1.7]","[4.036258470824029, 59.83, 1932.65, 1.64]"
"[4.036258470824029, 59.83, 1932.65, 1.64]","[4.036258470824029, 59.29, 1944.61, 1.59]"
"[4.036258470824029, 59.29, 1944.61, 1.59]","[4.036258470824029, 55.63, 1956.12, 1.54]"
"[4.036258470824029, 55.63, 1956.12, 1.54]","[4.036258470824029, 51.67, 1966.85, 1.49]"
"[4.036258470824029, 51.67, 1966.85, 1.49]","[4.036258470824029, 47.88, 1976.81, 1.43]"
"[4.036258470824029, 47.88, 1976.81, 1.43]","[4.036258470824029, 44.32, 1986.02, 1.38]"
"[4.036258470824029, 44.32, 1986.02, 1.38]","[4.036258470824029, 40.5, 1994.5, 1.34]"
"[4.036258470824029, 40.5, 1994.5, 1.34]","[4.036258470824029, 36.96, 2002.25, 1.32]"
"[4.036258470824029, 36.96, 2002.25, 1.32]","[4.036258470824029, 33.35, 2009.28, 1.32]"
"[4.036258470824029, 33.35, 2009.28, 1.32]","[4.036258470824029, 29.84, 2015.61, 1.31]"
"[4.036258470824029, 29.84, 2015.61, 1.31]","[4.085744768743949, 27.3, 2021.27, 1.25]"
"[4.085744768743949, 27.3, 2021.27, 1.25]","[4.238937823112623, 26.54, 2026.61, 0.8]"
"[4.238937823112623, 26.54, 2026.61, 0.8]","[4.3642229591117285, 25.88, 2031.76, -0.03]"
"[4.3642229591117285, 25.88, 2031.76, -0.03]","[4.394828551093168, 25.41, 2036.81, -0.98]"
"[4.394828551093168, 25.41, 2036.81, -0.98]","[4.394828551093168, 24.98, 2041.88, -1.68]"
"[4.394828551093168, 24.98, 2041.88, -1.68]","[4.466823462869398, 24.48, 2046.97, -2.02]"
"[4.466823462869398, 24.48, 2046.97, -2.02]","[4.570849507060263, 24.0, 2052.01, -2.21]"
"[4.570849507060263, 24.0, 2052.01, -2.21]","[4.71238898038469, 23.51, 2057.0, -2.26]"
"[4.71238898038469, 23.51, 2057.0, -2.26]","[4.71238898038469, 24.27, 2062.03, -2.14]"
"[4.71238898038469, 24.27, 2062.03, -2.14]","[4.853928453709116, 24.27, 2067.42, -1.8]"
"[4.853928453709116, 24.27, 2067.42, -1.8]","[5.029949409676211, 23.52, 2072.38, -1.51]"
"[5.029949409676211, 23.52, 2072.38, -1.51]","[5.207323106725585, 22.81, 2077.0, -1.37]"
"[5.207323106725585, 22.81, 2077.0, -1.37]","[5.355890089177974, 23.14, 2081.74, -1.33]"
"[5.355890089177974, 23.14, 2081.74, -1.33]","[5.450114948837938, 23.98, 2086.58, -1.46]"
"[5.450114948837938, 23.98, 2086.58, -1.46]","[5.507787810568833, 25.17, 2091.64, -1.66]"
"[5.507787810568833, 25.17, 2091.64, -1.66]","[5.535422672519665, 26.37, 2096.95, -1.69]"
"[5.535422672519665, 26.37, 2096.95, -1.69]","[5.627124716254664, 26.82, 2102.58, -1.4]"
"[5.627124716254664, 26.82, 2102.58, -1.4]","[5.7480005169039865, 26.15, 2107.97, -1.1]"
"[5.7480005169039865, 26.15, 2107.97, -1.1]","[5.860731244992831, 25.38, 2113.19, -0.96]"
"[5.860731244992831, 25.38, 2113.19, -0.96]","[5.978492653164189, 25.32, 2118.31, -0.97]"
"[5.978492653164189, 25.32, 2118.31, -0.97]","[6.030505052037507, 26.5, 2123.56, -1.07]"
"[6.030505052037507, 26.5, 2123.56, -1.07]","[6.061370836682792, 27.66, 2129.04, -1.12]"
"[6.061370836682792, 27.66, 2129.04, -1.12]","[6.162895424784798, 28.55, 2134.74, -1.1]"
"[6.162895424784798, 28.55, 2134.74, -1.1]","[0.02000133357339049, 28.23, 2140.52, -1.22]"
"[0.02000133357339049, 28.23, 2140.52, -1.22]","[0.11022304998774664, 28.34, 2146.22, -1.54]"
"[0.11022304998774664, 28.34, 2146.22, -1.54]","[0.12028988239478806, 29.57, 2152.21, -1.91]"
"[0.12028988239478806, 29.57, 2152.21, -1.91]","[0.1303689797031455, 30.68, 2158.36, -1.96]"
"[0.1303689797031455, 30.68, 2158.36, -1.96]","[0.23207768286271319, 30.88, 2164.67, -1.78]"
"[0.23207768286271319, 30.88, 2164.67, -1.78]","[0.34691689752716176, 30.15, 2170.88, -1.64]"
"[0.34691689752716176, 30.15, 2170.88, -1.64]","[0.40063159270137194, 30.69, 2177.14, -1.55]"
"[0.40063159270137194, 30.69, 2177.14, -1.55]","[0.41151684606748806, 31.82, 2183.46, -1.27]"
"[0.41151684606748806, 31.82, 2183.46, -1.27]","[0.5235987755982989, 31.71, 2189.9, -0.88]"
"[0.5235987755982989, 31.71, 2189.9, -0.88]","[0.6310588407780213, 31.4, 2196.24, -0.57]"
"[0.6310588407780213, 31.4, 2196.24, -0.57]","[0.6687427032023717, 32.44, 2202.66, -0.26]"
"[0.6687427032023717, 32.44, 2202.66, -0.26]","[0.6815532115631169, 33.44, 2209.22, 0.31]"
"[0.6815532115631169, 33.44, 2209.22, 0.31]","[0.775397496610753, 34.21, 2215.92, 1.04]"
"[0.775397496610753, 34.21, 2215.92, 1.04]","[0.8330703583416478, 34.99, 2222.73, 1.74]"
"[0.8330703583416478, 34.99, 2222.73, 1.74]","[0.848062078981481, 35.98, 2229.81, 2.2]"
"[0.848062078981481, 35.98, 2229.81, 2.2]","[0.8633131150155536, 36.84, 2237.08, 2.56]"
"[0.8633131150155536, 36.84, 2237.08, 2.56]","[0.9441521151541561, 37.17, 2244.53, 2.55]"
"[0.9441521151541561, 37.17, 2244.53, 2.55]","[0.9791076843683526, 37.93, 2252.02, 2.13]"
"[0.9791076843683526, 37.93, 2252.02, 2.13]","[0.9108089974073983, 38.73, 2259.66, 1.63]"
"[0.9108089974073983, 38.73, 2259.66, 1.63]","[0.8633131150155536, 39.48, 2267.47, 1.53]"
"[0.8633131150155536, 39.48, 2267.47, 1.53]","[0.8788411516685797, 40.3, 2275.45, 1.71]"
"[0.8788411516685797, 40.3, 2275.45, 1.71]","[0.9791076843683526, 40.89, 2283.58, 1.65]"
"[0.9791076843683526, 40.89, 2283.58, 1.65]","[1.015985293814825, 41.5, 2291.8, 1.13]"
"[1.015985293814825, 41.5, 2291.8, 1.13]","[1.0352696724805088, 42.29, 2300.13, 0.23]"
"[1.0352696724805088, 42.29, 2300.13, 0.23]","[0.9972832223717998, 43.01, 2308.6, -0.79]"
"[0.9972832223717998, 43.01, 2308.6, -0.79]","[0.9614110187641015, 43.71, 2317.24, -1.57]"
"[0.9614110187641015, 43.71, 2317.24, -1.57]","[0.9614110187641015, 44.41, 2326.03, -2.15]"
"[0.9614110187641015, 44.41, 2326.03, -2.15]","[0.9272952180016123, 45.05, 2334.96, -2.6]"
"[0.9272952180016123, 45.05, 2334.96, -2.6]","[0.9108089974073983, 45.69, 2344.04, -2.82]"
"[0.9108089974073983, 45.69, 2344.04, -2.82]","[0.9108089974073983, 46.27, 2353.24, -2.9]"
"[0.9108089974073983, 46.27, 2353.24, -2.9]","[0.9108089974073983, 46.39, 2362.48, -2.95]"
"[0.9108089974073983, 46.39, 2362.48, -2.95]","[0.9108089974073983, 47.01, 2371.82, -3.0]"
"[0.9108089974073983, 47.01, 2371.82, -3.0]","[0.9108089974073983, 47.6, 2381.28, -3.04]"
"[0.9108089974073983, 47.6, 2381.28, -3.04]","[0.9108089974073983, 48.18, 2390.86, -3.09]"
"[0.9108089974073983, 48.18, 2390.86, -3.09]","[0.9108089974073983, 48.74, 2400.55, -3.13]"
"[0.9108089974073983, 48.74, 2400.55, -3.13]","[0.9108089974073983, 49.28, 2410.36, -3.18]"
"[0.9108089974073983, 49.28, 2410.36, -3.18]","[0.9108089974073983, 49.8, 2420.26, -3.22]"
"[0.9108089974073983, 49.8, 2420.26, -3.22]","[0.9108089974073983, 50.31, 2430.27, -3.28]"
"[0.9108089974073983, 50.31, 2430.27, -3.28]","[0.9108089974073983, 50.8, 2440.37, -3.34]"
"[0.9108089974073983, 50.8, 2440.37, -3.34]","[0.9108089974073983, 51.28, 2450.58, -3.4]"
"[0.9108089974073983, 51.28, 2450.58, -3.4]","[0.9272952180016123, 51.73, 2460.88, -3.53]"
"[0.9272952180016123, 51.73, 2460.88, -3.53]","[0.9272952180016123, 52.18, 2471.26, -3.82]"
"[0.9272952180016123, 52.18, 2471.26, -3.82]","[0.9108089974073983, 51.0, 2481.64, -4.11]"
"[0.9108089974073983, 51.0, 2481.64, -4.11]","[0.8946658172342352, 47.27, 2491.49, -4.25]"
"[0.8946658172342352, 47.27, 2491.49, -4.25]","[0.8788411516685797, 43.44, 2500.56, -4.23]"
"[0.8788411516685797, 43.44, 2500.56, -4.23]","[0.8788411516685797, 39.7, 2508.9, -4.12]"
"[0.8788411516685797, 39.7, 2508.9, -4.12]","[0.80380231893303, 36.56, 2516.5, -3.82]"
"[0.80380231893303, 36.56, 2516.5, -3.82]","[0.7075844367253556, 33.58, 2523.43, -3.11]"
"[0.7075844367253556, 33.58, 2523.43, -3.11]","[0.6560605909249226, 30.67, 2529.69, -2.22]"
"[0.6560605909249226, 30.67, 2529.69, -2.22]","[0.570437109399922, 29.14, 2535.45, -1.29]"
"[0.570437109399922, 29.14, 2535.45, -1.29]","[0.4667653390472964, 28.71, 2541.06, -0.27]"
"[0.4667653390472964, 28.71, 2541.06, -0.27]","[0.3257294872946302, 27.96, 2546.63, 0.75]"
"[0.3257294872946302, 27.96, 2546.63, 0.75]","[0.19116214653105962, 27.29, 2552.33, 1.72]"
"[0.19116214653105962, 27.29, 2552.33, 1.72]","[0.1001674211615598, 27.76, 2558.04, 2.61]"
"[0.1001674211615598, 27.76, 2558.04, 2.61]","[0.09012194501459525, 27.5, 2563.91, 3.26]"
"[0.09012194501459525, 27.5, 2563.91, 3.26]","[0.08008558003365901, 27.05, 2569.76, 3.27]"
"[0.08008558003365901, 27.05, 2569.76, 3.27]","[6.2731851405054195, 26.47, 2575.44, 2.73]"
"[6.2731851405054195, 26.47, 2575.44, 2.73]","[6.112355638050482, 26.04, 2580.93, 2.14]"
"[6.112355638050482, 26.04, 2580.93, 2.14]","[5.967992274738862, 26.53, 2586.39, 1.55]"
"[5.967992274738862, 26.53, 2586.39, 1.55]","[5.8275866337837625, 27.09, 2591.9, 0.95]"
"[5.8275866337837625, 27.09, 2591.9, 0.95]","[5.736334356483642, 27.41, 2597.47, 0.29]"
"[5.736334356483642, 27.41, 2597.47, 0.29]","[5.614442603977214, 26.73, 2602.85, -0.18]"
"[5.614442603977214, 26.73, 2602.85, -0.18]","[5.479382988246556, 25.91, 2608.07, -0.49]"
"[5.479382988246556, 25.91, 2608.07, -0.49]","[5.321774288415485, 25.23, 2613.12, -0.66]"
"[5.321774288415485, 25.23, 2613.12, -0.66]","[5.207323106725585, 25.68, 2618.13, -0.67]"
"[5.207323106725585, 25.68, 2618.13, -0.67]","[5.1634157921809525, 26.93, 2623.34, -0.58]"
"[5.1634157921809525, 26.93, 2623.34, -0.58]","[5.1634157921809525, 28.21, 2628.82, -0.61]"
"[5.1634157921809525, 28.21, 2628.82, -0.61]","[5.139901245329559, 29.36, 2634.53, -0.97]"
"[5.139901245329559, 29.36, 2634.53, -0.97]","[5.029949409676211, 30.45, 2640.45, -1.34]"
"[5.029949409676211, 30.45, 2640.45, -1.34]","[4.996183089593018, 31.65, 2646.58, -1.66]"
"[4.996183089593018, 31.65, 2646.58, -1.66]","[4.996183089593018, 32.72, 2652.86, -2.27]"
"[4.996183089593018, 32.72, 2652.86, -2.27]","[4.912723822707809, 33.59, 2659.41, -2.86]"
"[4.912723822707809, 33.59, 2659.41, -2.86]","[4.853928453709116, 34.42, 2666.13, -3.21]"
"[4.853928453709116, 34.42, 2666.13, -3.21]","[4.853928453709116, 35.41, 2673.05, -3.38]"
"[4.853928453709116, 35.41, 2673.05, -3.38]","[4.853928453709116, 36.41, 2680.23, -3.46]"
"[4.853928453709116, 36.41, 2680.23, -3.46]","[4.853928453709116, 37.32, 2687.62, -3.54]"
"[4.853928453709116, 37.32, 2687.62, -3.54]","[4.853928453709116, 37.79, 2695.16, -3.59]"
"[4.853928453709116, 37.79, 2695.16, -3.59]","[4.853928453709116, 38.51, 2702.77, -3.65]"
"[4.853928453709116, 38.51, 2702.77, -3.65]","[4.71238898038469, 39.31, 2710.56, -3.65]"
"[4.71238898038469, 39.31, 2710.56, -3.65]","[4.71238898038469, 40.08, 2718.49, -3.39]"
"[4.71238898038469, 40.08, 2718.49, -3.39]","[4.71238898038469, 40.9, 2726.59, -2.96]"
"[4.71238898038469, 40.9, 2726.59, -2.96]","[4.71238898038469, 41.65, 2734.83, -2.48]"
"[4.71238898038469, 41.65, 2734.83, -2.48]","[4.71238898038469, 42.36, 2743.22, -2.03]"
"[4.71238898038469, 42.36, 2743.22, -2.03]","[4.71238898038469, 43.05, 2751.76, -1.64]"
"[4.71238898038469, 43.05, 2751.76, -1.64]","[4.71238898038469, 43.71, 2760.43, -1.32]"
"[4.71238898038469, 43.71, 2760.43, -1.32]","[4.853928453709116, 44.36, 2769.23, -1.09]"
"[4.853928453709116, 44.36, 2769.23, -1.09]","[4.853928453709116, 44.97, 2778.16, -0.9]"
"[4.853928453709116, 44.97, 2778.16, -0.9]","[4.853928453709116, 45.56, 2787.21, -0.78]"
"[4.853928453709116, 45.56, 2787.21, -0.78]","[4.853928453709116, 46.11, 2796.38, -0.76]"
"[4.853928453709116, 46.11, 2796.38, -0.76]","[4.853928453709116, 46.12, 2805.6, -0.77]"
"[4.853928453709116, 46.12, 2805.6, -0.77]","[4.853928453709116, 46.15, 2814.86, -0.8]"
"[4.853928453709116, 46.15, 2814.86, -0.8]","[4.853928453709116, 42.81, 2823.81, -0.83]"
"[4.853928453709116, 42.81, 2823.81, -0.83]","[4.853928453709116, 38.95, 2831.98, -0.87]"
"[4.853928453709116, 38.95, 2831.98, -0.87]","[4.853928453709116, 35.09, 2839.38, -0.92]"
"[4.853928453709116, 35.09, 2839.38, -0.92]","[4.853928453709116, 31.19, 2846.01, -0.98]"
"[4.853928453709116, 31.19, 2846.01, -0.98]","[4.853928453709116, 29.21, 2851.98, -1.09]"
"[4.853928453709116, 29.21, 2851.98, -1.09]","[4.71238898038469, 28.6, 2857.69, -1.02]"
"[4.71238898038469, 28.6, 2857.69, -1.02]","[4.570849507060263, 28.62, 2863.34, -0.59]"
"[4.570849507060263, 28.62, 2863.34, -0.59]","[4.51205413806157, 29.73, 2869.14, 0.06]"
"[4.51205413806157, 29.73, 2869.14, 0.06]","[4.466823462869398, 30.67, 2875.17, 0.77]"
"[4.466823462869398, 30.67, 2875.17, 0.77]","[4.336005498066962, 30.46, 2881.35, 1.46]"
"[4.336005498066962, 30.46, 2881.35, 1.46]","[4.217454854043794, 29.51, 2887.62, 1.99]"
"[4.217454854043794, 29.51, 2887.62, 1.99]","[4.085744768743949, 28.62, 2893.61, 2.49]"
"[4.085744768743949, 28.62, 2893.61, 2.49]","[3.974663011931441, 28.21, 2899.49, 3.07]"
"[3.974663011931441, 28.21, 2899.49, 3.07]","[3.889355288249714, 28.4, 2905.37, 3.69]"
"[3.889355288249714, 28.4, 2905.37, 3.69]","[3.8360909192163493, 28.81, 2911.35, 4.31]"
"[3.8360909192163493, 28.81, 2911.35, 4.31]","[3.7850937623830774, 28.61, 2917.61, 4.77]"
"[3.7850937623830774, 28.61, 2917.61, 4.77]","[3.74809850880288, 28.58, 2923.61, 5.12]"
"[3.74809850880288, 28.58, 2923.61, 5.12]","[3.74809850880288, 28.7, 2929.62, 5.33]"
"[3.74809850880288, 28.7, 2929.62, 5.33]","[3.760321344262044, 29.2, 2935.64, 5.43]"
"[3.760321344262044, 29.2, 2935.64, 5.43]","[3.760321344262044, 30.07, 2941.81, 5.24]"
"[3.760321344262044, 30.07, 2941.81, 5.24]","[3.74809850880288, 30.78, 2948.28, 4.69]"
"[3.74809850880288, 30.78, 2948.28, 4.69]","[3.760321344262044, 32.05, 2954.64, 3.83]"
"[3.760321344262044, 32.05, 2954.64, 3.83]","[3.760321344262044, 33.11, 2961.14, 2.66]"
"[3.760321344262044, 33.11, 2961.14, 2.66]","[3.676777443865393, 33.88, 2967.78, 1.46]"
"[3.676777443865393, 33.88, 2967.78, 1.46]","[3.6083579926370897, 34.7, 2974.59, 0.68]"
"[3.6083579926370897, 34.7, 2974.59, 0.68]","[3.6083579926370897, 35.64, 2981.61, 0.27]"
"[3.6083579926370897, 35.64, 2981.61, 0.27]","[3.5971913269856164, 36.52, 2988.82, -0.04]"
"[3.5971913269856164, 36.52, 2988.82, -0.04]","[3.5206016742857438, 37.25, 2996.19, -0.26]"
"[3.5206016742857438, 37.25, 2996.19, -0.26]","[3.4673221408844235, 38.01, 3003.71, -0.26]"
"[3.4673221408844235, 38.01, 3003.71, -0.26]","[3.414985685057266, 38.78, 3011.38, 0.06]"
"[3.414985685057266, 38.78, 3011.38, 0.06]","[3.404614856498262, 39.6, 3019.21, 0.63]"
"[3.404614856498262, 39.6, 3019.21, 0.63]","[3.3327548001208527, 40.31, 3027.2, 1.31]"
"[3.3327548001208527, 40.31, 3027.2, 1.31]","[3.292160926366479, 41.02, 3035.28, 2.26]"
"[3.292160926366479, 41.02, 3035.28, 2.26]","[3.241760074751353, 41.71, 3043.54, 3.58]"
"[3.241760074751353, 41.71, 3043.54, 3.58]","[3.211649946677843, 42.41, 3052.19, 4.92]"
"[3.211649946677843, 42.41, 3052.19, 4.92]","[6.283185307179586, 43.02, 3060.94, 6.03]"
"[6.283185307179586, 43.02, 3060.94, 6.03]","[3.1015819792358044, 43.65, 3070.19, 6.82]"
"[3.1015819792358044, 43.65, 3070.19, 6.82]","[3.0414252324282334, 44.22, 3079.62, 7.32]"
"[3.0414252324282334, 44.22, 3079.62, 7.32]","[3.021302771195005, 44.88, 3089.08, 7.52]"
"[3.021302771195005, 44.88, 3089.08, 7.52]","[3.021302771195005, 45.53, 3098.59, 7.39]"
"[3.021302771195005, 45.53, 3098.59, 7.39]","[2.9809020006378826, 46.12, 3108.11, 6.82]"
"[2.9809020006378826, 46.12, 3108.11, 6.82]","[2.9402347327994622, 46.13, 3117.49, 6.17]"
"[2.9402347327994622, 46.13, 3117.49, 6.17]","[2.9300176938316973, 46.04, 3126.75, 5.63]"
"[2.9300176938316973, 46.04, 3126.75, 5.63]","[2.9300176938316973, 43.35, 3135.71, 5.18]"
"[2.9300176938316973, 43.35, 3135.71, 5.18]","[2.9300176938316973, 39.52, 3144.03, 4.8]"
"[2.9300176938316973, 39.52, 3144.03, 4.8]","[2.9300176938316973, 35.67, 3151.54, 4.4]"
"[2.9300176938316973, 35.67, 3151.54, 4.4]","[3.001131238879937, 32.77, 3158.33, 3.92]"
"[3.001131238879937, 32.77, 3158.33, 3.92]","[3.131592486915626, 31.84, 3164.66, 3.03]"
"[3.131592486915626, 31.84, 3164.66, 3.03]","[3.25181570357754, 30.94, 3170.69, 1.84]"
"[3.25181570357754, 30.94, 3170.69, 1.84]","[3.3736703364525065, 29.84, 3176.54, 0.73]"
"[3.3736703364525065, 29.84, 3176.54, 0.73]","[3.499163757235303, 28.83, 3182.29, -0.17]"
"[3.499163757235303, 28.83, 3182.29, -0.17]","[3.6195878521087455, 27.97, 3188.05, -0.92]"
"[3.6195878521087455, 27.97, 3188.05, -0.92]","[3.7239568914585366, 27.7, 3193.78, -1.57]"
"[3.7239568914585366, 27.7, 3193.78, -1.57]","[3.7976532445147155, 27.08, 3199.51, -2.11]"
"[3.7976532445147155, 27.08, 3199.51, -2.11]","[3.889355288249714, 27.39, 3205.24, -2.43]"
"[3.889355288249714, 27.39, 3205.24, -2.43]","[3.989654732571274, 28.2, 3211.15, -2.4]"
"[3.989654732571274, 28.2, 3211.15, -2.4]","[4.120700337958146, 28.8, 3217.37, -2.01]"
"[4.120700337958146, 28.8, 3217.37, -2.01]","[4.217454854043794, 29.25, 3223.28, -1.31]"
"[4.217454854043794, 29.25, 3223.28, -1.31]","[4.309673138804028, 29.83, 3229.21, -0.63]"
"[4.309673138804028, 29.83, 3229.21, -0.63]","[4.336005498066962, 30.99, 3235.29, -0.14]"
"[4.336005498066962, 30.99, 3235.29, -0.14]","[4.336005498066962, 32.14, 3241.59, 0.31]"
"[4.336005498066962, 32.14, 3241.59, 0.31]","[4.336005498066962, 33.22, 3248.13, 0.75]"
"[4.336005498066962, 33.22, 3248.13, 0.75]","[4.336005498066962, 34.24, 3254.87, 1.1]"
"[4.336005498066962, 34.24, 3254.87, 1.1]","[4.336005498066962, 35.22, 3261.83, 1.36]"
"[4.336005498066962, 35.22, 3261.83, 1.36]","[4.28487671543982, 36.04, 3269.0, 1.59]"
"[4.28487671543982, 36.04, 3269.0, 1.59]","[4.176862326070302, 36.65, 3276.3, 2.02]"
"[4.176862326070302, 36.65, 3276.3, 2.02]","[4.157577947404619, 37.5, 3283.86, 2.61]"
"[4.157577947404619, 37.5, 3283.86, 2.61]","[4.120700337958146, 37.7, 3291.5, 3.06]"
"[4.120700337958146, 37.7, 3291.5, 3.06]","[4.036258470824029, 38.44, 3299.42, 3.33]"
"[4.036258470824029, 38.44, 3299.42, 3.33]","[3.989654732571274, 38.56, 3307.48, 3.49]"
"[3.989654732571274, 38.56, 3307.48, 3.49]","[3.959914604221353, 38.08, 3315.3, 3.42]"
"[3.959914604221353, 38.08, 3315.3, 3.42]","[3.8360909192163493, 38.4, 3323.25, 3.31]"
"[3.8360909192163493, 38.4, 3323.25, 3.31]","[3.712029762989715, 38.05, 3331.1, 3.29]"
"[3.712029762989715, 38.05, 3331.1, 3.29]","[3.5971913269856164, 36.96, 3338.98, 3.27]"
"[3.5971913269856164, 36.96, 3338.98, 3.27]","[3.4778962287437736, 35.97, 3346.48, 3.43]"
"[3.4778962287437736, 35.97, 3346.48, 3.43]","[3.394272908731872, 35.77, 3354.04, 3.74]"
"[3.394272908731872, 35.77, 3354.04, 3.74]","[3.3124223227188976, 35.85, 3361.42, 4.27]"
"[3.3124223227188976, 35.85, 3361.42, 4.27]","[3.282054068299649, 36.36, 3369.1, 4.84]"
"[3.282054068299649, 36.36, 3369.1, 4.84]","[3.2719616332929387, 37.3, 3376.73, 5.38]"
"[3.2719616332929387, 37.3, 3376.73, 5.38]","[3.2719616332929387, 38.16, 3384.81, 5.48]"
"[3.2719616332929387, 38.16, 3384.81, 5.48]","[3.191613510395563, 38.86, 3392.97, 5.26]"
"[3.191613510395563, 38.86, 3392.97, 5.26]","[3.111588151766316, 39.53, 3401.01, 5.06]"
"[3.111588151766316, 39.53, 3401.01, 5.06]","[3.1015819792358044, 40.31, 3409.47, 4.67]"
"[3.1015819792358044, 40.31, 3409.47, 4.67]","[3.0313696036020463, 40.91, 3418.03, 3.9]"
"[3.0313696036020463, 40.91, 3418.03, 3.9]","[2.9606062023432456, 40.72, 3426.34, 2.79]"
"[2.9606062023432456, 40.72, 3426.34, 2.79]","[2.89922680255083, 39.96, 3434.55, 1.47]"
"[2.89922680255083, 39.96, 3434.55, 1.47]","[2.7946757560626314, 39.87, 3442.47, 0.13]"
"[2.7946757560626314, 39.87, 3442.47, 0.13]","[2.68599398019397, 39.33, 3450.31, -1.13]"
"[2.68599398019397, 39.33, 3450.31, -1.13]","[2.5829920882469923, 38.16, 3457.9, -2.11]"
"[2.5829920882469923, 38.16, 3457.9, -2.11]","[2.4600394420266762, 36.85, 3465.31, -2.81]"
"[2.4600394420266762, 36.85, 3465.31, -2.81]","[2.3377903346567632, 35.5, 3472.38, -3.18]"
"[2.3377903346567632, 35.5, 3472.38, -3.18]","[2.214297435588181, 34.21, 3479.32, -3.23]"
"[2.214297435588181, 34.21, 3479.32, -3.23]","[2.106322981109284, 33.17, 3486.03, -2.97]"
"[2.106322981109284, 33.17, 3486.03, -2.97]","[1.998308591739766, 32.86, 3492.5, -2.39]"
"[1.998308591739766, 32.86, 3492.5, -2.39]","[1.9471798091126247, 32.91, 3499.03, -1.53]"
"[1.9471798091126247, 32.91, 3499.03, -1.53]","[1.888356756086418, 33.34, 3505.54, -0.33]"
"[1.888356756086418, 33.34, 3505.54, -0.33]","[1.888356756086418, 33.78, 3512.16, 1.17]"
"[1.888356756086418, 33.78, 3512.16, 1.17]","[1.888356756086418, 33.5, 3518.82, 2.55]"
"[1.888356756086418, 33.5, 3518.82, 2.55]","[1.888356756086418, 34.37, 3525.65, 3.63]"
"[1.888356756086418, 34.37, 3525.65, 3.63]","[1.888356756086418, 35.31, 3532.92, 4.31]"
"[1.888356756086418, 35.31, 3532.92, 4.31]","[1.888356756086418, 35.32, 3540.21, 4.56]"
"[1.888356756086418, 35.32, 3540.21, 4.56]","[1.888356756086418, 34.79, 3547.61, 4.36]"
"[1.888356756086418, 34.79, 3547.61, 4.36]","[1.771131169118016, 34.12, 3554.67, 3.92]"
"[1.771131169118016, 34.12, 3554.67, 3.92]","[1.5707963267948966, 33.41, 3561.59, 3.68]"
"[1.5707963267948966, 33.41, 3561.59, 3.68]","[1.5707963267948966, 33.8, 3568.59, 3.64]"
"[1.5707963267948966, 33.8, 3568.59, 3.64]","[1.5707963267948966, 34.83, 3575.6, 3.69]"
"[1.5707963267948966, 34.83, 3575.6, 3.69]","[1.5707963267948966, 35.78, 3582.89, 3.59]"
"[1.5707963267948966, 35.78, 3582.89, 3.59]","[1.5707963267948966, 36.7, 3590.25, 3.17]"
"[1.5707963267948966, 36.7, 3590.25, 3.17]","[1.4292568534704695, 37.39, 3597.87, 2.59]"
"[1.4292568534704695, 37.39, 3597.87, 2.59]","[1.370461484471777, 37.82, 3605.48, 2.11]"
"[1.370461484471777, 37.82, 3605.48, 2.11]","[1.2870022175865685, 38.24, 3613.23, 1.77]"
"[1.2870022175865685, 38.24, 3613.23, 1.77]","[1.253235897503375, 39.05, 3621.02, 1.62]"
"[1.253235897503375, 39.05, 3621.02, 1.62]","[1.253235897503375, 39.88, 3629.0, 1.4]"
